,user_id,session_date,session_duration_minutes,workout_module_used,calories_burned,completed_goal_checkin,signup_date,age,gender,goal,last_login_date,dropoff_flag,Age Group,sub_duration_days,goal_reached_numeric
7843,U0462,2025-07-04,75,Strength,521.47,No,2025-05-11,30,M,Build Muscle,2025-07-30,No,Mid,80,0
7844,U0462,2025-07-12,53,HIIT,517.74,Yes,2025-05-11,30,M,Build Muscle,2025-07-30,No,Mid,80,1
7845,U0462,2025-07-14,79,HIIT,501.94,Yes,2025-05-11,30,M,Build Muscle,2025-07-30,No,Mid,80,1
7846,U0462,2025-07-15,26,Strength,190.99,Yes,2025-05-11,30,M,Build Muscle,2025-07-30,No,Mid,80,1
7847,U0462,2025-07-28,14,Cardio,70.03,No,2025-05-11,30,M,Build Muscle,2025-07-30,No,Mid,80,0
7848,U0462,2025-07-30,74,Cardio,737.82,Yes,2025-05-11,30,M,Build Muscle,2025-07-30,No,Mid,80,1
7849,U0463,2025-05-01,57,Cardio,349.13,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7850,U0463,2025-05-04,42,HIIT,343.37,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7851,U0463,2025-05-17,79,Stretching,436.31,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7852,U0463,2025-05-25,40,HIIT,362.22,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7853,U0463,2025-05-28,35,Stretching,241.05,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7854,U0463,2025-05-29,71,Stretching,380.22,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7855,U0463,2025-05-30,83,Stretching,421.24,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7856,U0463,2025-05-31,37,Cardio,219.83,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7857,U0463,2025-06-01,21,Yoga,186.42,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7858,U0463,2025-06-06,19,HIIT,129.95,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7859,U0463,2025-06-11,18,HIIT,151.71,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7860,U0463,2025-06-14,82,Strength,715.33,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7861,U0463,2025-06-17,70,Yoga,607.19,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7862,U0463,2025-06-21,83,Cardio,780.5,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7863,U0463,2025-06-24,88,HIIT,600.8,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7864,U0463,2025-07-03,47,HIIT,391.98,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7865,U0463,2025-07-05,80,HIIT,652.31,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7866,U0463,2025-07-06,44,Strength,341.02,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7867,U0463,2025-07-09,60,HIIT,439.55,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7868,U0463,2025-07-10,14,Yoga,91.26,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7869,U0463,2025-07-12,12,HIIT,117.35,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7870,U0463,2025-07-18,87,Strength,594.73,No,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,0
7871,U0463,2025-07-22,59,HIIT,443.15,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7872,U0463,2025-07-23,51,Cardio,263.85,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7873,U0463,2025-07-28,27,HIIT,199.42,Yes,2025-05-01,29,F,Stay Active,2025-07-28,No,Mid,88,1
7874,U0464,2025-05-02,67,Yoga,400.76,No,2025-05-02,21,M,Stay Active,2025-07-25,No,Young,84,0
7875,U0464,2025-05-17,19,HIIT,134.97,No,2025-05-02,21,M,Stay Active,2025-07-25,No,Young,84,0
7876,U0464,2025-06-21,72,Yoga,392.5,Yes,2025-05-02,21,M,Stay Active,2025-07-25,No,Young,84,1
7877,U0464,2025-06-27,81,Stretching,744.62,No,2025-05-02,21,M,Stay Active,2025-07-25,No,Young,84,0
7878,U0464,2025-07-12,53,Cardio,485.7,Yes,2025-05-02,21,M,Stay Active,2025-07-25,No,Young,84,1
7879,U0464,2025-07-25,87,HIIT,857.54,Yes,2025-05-02,21,M,Stay Active,2025-07-25,No,Young,84,1
7880,U0465,2025-05-05,39,Cardio,302.27,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7881,U0465,2025-05-06,22,Cardio,203.23,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7882,U0465,2025-05-08,51,Stretching,323.56,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7883,U0465,2025-05-10,69,HIIT,468.07,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7884,U0465,2025-05-12,48,HIIT,321.03,No,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,0
7885,U0465,2025-05-15,23,HIIT,171.07,No,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,0
7886,U0465,2025-05-16,89,Strength,610.51,No,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,0
7887,U0465,2025-05-30,21,HIIT,151.8,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7888,U0465,2025-06-10,45,Cardio,281.78,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7889,U0465,2025-06-16,31,Cardio,282.37,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7890,U0465,2025-06-17,19,Cardio,127.93,No,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,0
7891,U0465,2025-06-21,48,Cardio,340.16,No,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,0
7892,U0465,2025-06-29,83,Yoga,579.14,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7893,U0465,2025-07-01,47,HIIT,314.01,No,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,0
7894,U0465,2025-07-02,43,Yoga,241.74,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7895,U0465,2025-07-13,78,Yoga,641.64,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7896,U0465,2025-07-18,11,Cardio,94.68,No,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,0
7897,U0465,2025-07-22,86,Cardio,499.01,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7898,U0465,2025-07-25,53,Cardio,460.88,Yes,2025-05-05,30,M,Stay Active,2025-07-25,No,Mid,81,1
7899,U0466,2025-06-10,67,Stretching,382.09,Yes,2025-06-10,50,M,Build Muscle,2025-07-08,Yes,Adult,28,1
7900,U0466,2025-06-14,73,Cardio,631.59,No,2025-06-10,50,M,Build Muscle,2025-07-08,Yes,Adult,28,0
7901,U0466,2025-07-06,46,HIIT,327.29,No,2025-06-10,50,M,Build Muscle,2025-07-08,Yes,Adult,28,0
7902,U0466,2025-07-07,79,Cardio,631.05,Yes,2025-06-10,50,M,Build Muscle,2025-07-08,Yes,Adult,28,1
7903,U0466,2025-07-08,61,Cardio,535.82,No,2025-06-10,50,M,Build Muscle,2025-07-08,Yes,Adult,28,0
7904,U0467,2025-05-05,39,HIIT,257.81,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7905,U0467,2025-05-12,28,HIIT,185.81,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7906,U0467,2025-05-13,77,Stretching,647.6,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7907,U0467,2025-05-16,68,Strength,503.47,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7908,U0467,2025-05-26,22,HIIT,141.39,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7909,U0467,2025-05-28,69,Strength,405.59,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7910,U0467,2025-05-31,24,Strength,201.54,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7911,U0467,2025-06-03,67,Strength,566.51,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7912,U0467,2025-06-08,39,Cardio,217.14,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7913,U0467,2025-06-10,70,Cardio,609.54,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7914,U0467,2025-06-16,75,Cardio,404.67,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7915,U0467,2025-06-18,33,Cardio,168.23,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7916,U0467,2025-06-20,28,Cardio,140.34,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7917,U0467,2025-06-21,27,Cardio,169.52,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7918,U0467,2025-06-23,87,Yoga,489.97,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7919,U0467,2025-07-08,71,HIIT,567.73,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7920,U0467,2025-07-09,42,HIIT,246.01,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7921,U0467,2025-07-10,34,Strength,240.68,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7922,U0467,2025-07-12,24,Cardio,130.45,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7923,U0467,2025-07-14,71,Cardio,530.75,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7924,U0467,2025-07-18,12,Cardio,90.08,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7925,U0467,2025-07-19,13,Cardio,93.2,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7926,U0467,2025-07-25,48,Cardio,452.0,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7927,U0467,2025-07-26,33,Cardio,325.47,No,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,0
7928,U0467,2025-07-29,10,HIIT,62.16,Yes,2025-05-05,26,M,Build Muscle,2025-07-29,No,Mid,85,1
7929,U0468,2025-05-01,71,Yoga,523.87,No,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,0
7930,U0468,2025-05-03,75,Cardio,507.56,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7931,U0468,2025-05-08,44,Cardio,235.07,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7932,U0468,2025-05-10,68,HIIT,524.18,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7933,U0468,2025-05-17,72,HIIT,454.37,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7934,U0468,2025-05-18,76,Stretching,463.67,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7935,U0468,2025-05-19,33,HIIT,275.13,No,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,0
7936,U0468,2025-05-29,29,Cardio,220.53,No,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,0
7937,U0468,2025-05-31,44,HIIT,353.15,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7938,U0468,2025-06-01,35,Yoga,339.16,No,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,0
7939,U0468,2025-06-03,43,HIIT,320.71,No,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,0
7940,U0468,2025-06-04,73,Cardio,659.02,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7941,U0468,2025-06-06,25,Cardio,174.86,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7942,U0468,2025-06-08,24,Cardio,146.25,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7943,U0468,2025-06-10,79,Strength,412.7,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7944,U0468,2025-06-14,42,Stretching,220.65,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7945,U0468,2025-06-16,60,Cardio,330.43,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7946,U0468,2025-06-21,48,Yoga,335.13,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7947,U0468,2025-06-22,82,Strength,632.87,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7948,U0468,2025-07-05,84,Strength,703.72,No,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,0
7949,U0468,2025-07-07,80,HIIT,513.37,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7950,U0468,2025-07-08,29,Cardio,188.76,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7951,U0468,2025-07-11,61,Cardio,511.47,No,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,0
7952,U0468,2025-07-19,14,Yoga,118.54,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7953,U0468,2025-07-20,73,Cardio,685.67,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7954,U0468,2025-07-24,67,Cardio,454.72,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7955,U0468,2025-07-26,85,Strength,602.95,Yes,2025-05-01,48,F,Lose Weight,2025-07-26,No,Adult,86,1
7956,U0469,2025-05-04,19,Cardio,107.3,Yes,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,1
7957,U0469,2025-05-07,86,Cardio,638.65,Yes,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,1
7958,U0469,2025-05-09,25,Cardio,162.24,Yes,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,1
7959,U0469,2025-06-13,17,Yoga,132.5,No,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,0
7960,U0469,2025-06-25,44,HIIT,263.48,Yes,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,1
7961,U0469,2025-06-26,68,Strength,524.17,Yes,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,1
7962,U0469,2025-07-07,13,Stretching,67.22,No,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,0
7963,U0469,2025-07-12,89,Cardio,783.82,No,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,0
7964,U0469,2025-07-19,69,Strength,409.0,No,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,0
7965,U0469,2025-07-20,22,Yoga,131.53,No,2025-05-04,27,M,Build Muscle,2025-07-20,No,Mid,77,0
7966,U0470,2025-05-02,61,Strength,440.82,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7967,U0470,2025-05-09,67,HIIT,655.36,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7968,U0470,2025-05-10,16,Cardio,137.27,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7969,U0470,2025-05-11,67,HIIT,407.46,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7970,U0470,2025-05-21,85,Strength,440.3,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7971,U0470,2025-05-29,75,Strength,527.79,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7972,U0470,2025-06-01,63,HIIT,452.08,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7973,U0470,2025-06-05,54,Cardio,467.33,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7974,U0470,2025-06-12,21,HIIT,174.82,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7975,U0470,2025-06-13,42,Cardio,333.73,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7976,U0470,2025-06-16,62,HIIT,515.34,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7977,U0470,2025-06-21,69,Yoga,429.69,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7978,U0470,2025-06-22,62,HIIT,587.32,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7979,U0470,2025-06-27,54,Strength,409.59,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7980,U0470,2025-07-03,21,HIIT,193.45,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7981,U0470,2025-07-04,26,Stretching,192.02,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7982,U0470,2025-07-06,27,HIIT,268.62,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7983,U0470,2025-07-11,78,HIIT,465.44,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7984,U0470,2025-07-12,25,HIIT,160.33,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7985,U0470,2025-07-16,43,Strength,393.01,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7986,U0470,2025-07-22,66,Yoga,599.05,Yes,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,1
7987,U0470,2025-07-23,37,HIIT,271.69,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7988,U0470,2025-07-25,71,Cardio,587.77,No,2025-05-02,40,M,Stay Active,2025-07-25,No,Mid,84,0
7989,U0471,2025-05-03,35,Stretching,306.61,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
7990,U0471,2025-05-04,44,Strength,386.22,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
7991,U0471,2025-05-18,53,Strength,285.47,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
7992,U0471,2025-05-23,53,HIIT,337.5,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
7993,U0471,2025-06-01,13,Cardio,94.49,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
7994,U0471,2025-06-09,10,Strength,72.93,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
7995,U0471,2025-06-12,42,Cardio,323.89,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
7996,U0471,2025-06-16,85,Yoga,795.33,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
7997,U0471,2025-06-17,27,HIIT,188.94,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
7998,U0471,2025-06-21,44,Strength,318.74,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
7999,U0471,2025-06-23,53,Strength,471.59,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
8000,U0471,2025-07-02,76,HIIT,705.21,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
8001,U0471,2025-07-05,57,Stretching,394.65,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
8002,U0471,2025-07-06,88,Strength,446.08,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
8003,U0471,2025-07-07,40,HIIT,240.24,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
8004,U0471,2025-07-15,71,Yoga,359.57,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
8005,U0471,2025-07-16,59,Yoga,589.32,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
8006,U0471,2025-07-19,64,Cardio,348.81,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
8007,U0471,2025-07-20,26,Yoga,183.99,No,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,0
8008,U0471,2025-07-22,89,Cardio,494.76,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
8009,U0471,2025-07-23,36,Strength,278.87,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
8010,U0471,2025-07-30,51,Yoga,288.78,Yes,2025-05-03,44,M,Build Muscle,2025-07-30,No,Mid,88,1
8011,U0472,2025-05-04,48,Cardio,428.32,Yes,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,1
8012,U0472,2025-06-01,52,Stretching,379.4,No,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,0
8013,U0472,2025-06-25,28,Cardio,164.56,No,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,0
8014,U0472,2025-06-27,12,Yoga,88.66,No,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,0
8015,U0472,2025-07-01,65,Strength,611.51,Yes,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,1
8016,U0472,2025-07-15,86,HIIT,430.06,Yes,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,1
8017,U0472,2025-07-16,16,Yoga,87.7,Yes,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,1
8018,U0472,2025-07-17,74,Cardio,466.62,No,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,0
8019,U0472,2025-07-20,84,HIIT,754.88,No,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,0
8020,U0472,2025-07-23,57,Strength,567.6,Yes,2025-05-04,39,M,Lose Weight,2025-07-23,No,Mid,80,1
8021,U0473,2025-05-01,57,Cardio,313.85,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8022,U0473,2025-05-05,17,Cardio,117.5,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8023,U0473,2025-05-11,10,Cardio,71.83,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8024,U0473,2025-05-12,36,Stretching,206.24,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8025,U0473,2025-05-15,54,Yoga,346.36,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8026,U0473,2025-05-18,40,Cardio,221.4,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8027,U0473,2025-05-19,32,Cardio,207.18,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8028,U0473,2025-05-20,85,Cardio,619.91,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8029,U0473,2025-05-24,48,Strength,358.77,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8030,U0473,2025-05-26,88,Cardio,860.25,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8031,U0473,2025-06-01,59,Strength,519.47,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8032,U0473,2025-06-06,44,Cardio,246.27,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8033,U0473,2025-06-10,40,Strength,391.13,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8034,U0473,2025-06-15,71,Stretching,356.8,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8035,U0473,2025-06-17,11,Stretching,85.19,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8036,U0473,2025-06-21,19,HIIT,166.31,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8037,U0473,2025-06-24,79,Strength,461.29,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8038,U0473,2025-06-25,73,Stretching,648.67,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8039,U0473,2025-06-30,15,Cardio,140.32,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8040,U0473,2025-07-01,42,Strength,277.24,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8041,U0473,2025-07-03,11,Cardio,61.08,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8042,U0473,2025-07-07,66,Stretching,547.3,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8043,U0473,2025-07-09,61,Yoga,589.33,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8044,U0473,2025-07-17,80,HIIT,780.96,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8045,U0473,2025-07-19,23,Yoga,229.41,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8046,U0473,2025-07-21,17,Yoga,86.65,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8047,U0473,2025-07-23,40,HIIT,300.25,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8048,U0473,2025-07-24,49,HIIT,337.04,No,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,0
8049,U0473,2025-07-28,49,Strength,403.17,Yes,2025-05-01,52,M,Lose Weight,2025-07-28,No,Adult,88,1
8050,U0474,2025-05-02,63,Stretching,528.44,Yes,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,1
8051,U0474,2025-05-04,29,HIIT,225.42,Yes,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,1
8052,U0474,2025-05-16,20,Stretching,130.27,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
8053,U0474,2025-05-19,60,Yoga,316.4,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
8054,U0474,2025-05-23,65,Cardio,548.21,Yes,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,1
8055,U0474,2025-05-31,82,Strength,621.79,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
8056,U0474,2025-06-10,18,Yoga,179.19,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
8057,U0474,2025-06-13,56,Stretching,511.88,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
8058,U0474,2025-06-26,46,Cardio,440.36,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
8059,U0474,2025-06-28,20,Cardio,183.93,Yes,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,1
8060,U0474,2025-07-02,80,HIIT,584.46,Yes,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,1
8061,U0474,2025-07-06,31,Cardio,267.21,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
8062,U0474,2025-07-21,52,Stretching,496.07,Yes,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,1
8063,U0474,2025-07-28,80,Yoga,766.8,No,2025-05-02,30,F,Lose Weight,2025-07-28,No,Mid,87,0
